,Car Name,Price,EMI,Features,Location,Car Brand,Model,Model Year,Gear,Driven (Kms),Ownership,Fuel,EMI (monthly)
1692,2013 Honda Amaze1.5 VXMT I DTEC Manual,"4,02,899","â‚¹8,962/month","1,42,720 km
2nd Owner
Diesel",Mumbai,Honda,['Amaze1.5 VXMT I DTEC'],2013,['Manual'],"1,42,720",2,Diesel,"8,962"
1693,2010 Maruti SwiftVDI Manual,"2,76,399","â‚¹6,148/month","1,47,819 km
3rd Owner
Diesel",Mumbai,Maruti,['SwiftVDI'],2010,['Manual'],"1,47,819",3,Diesel,"6,148"
1694,2017 Datsun Redi GoT (O) Manual,"2,76,899","â‚¹6,159/month","18,199 km
1st Owner
Petrol",Mumbai,Datsun,['Redi GoT (O)'],2017,['Manual'],"18,199",1,Petrol,"6,159"
1695,2016 Hyundai i20 Active1.2 S Manual,"5,47,399","â‚¹12,177/month","41,282 km
1st Owner
Petrol",Mumbai,Hyundai,['i20 Active1.2 S'],2016,['Manual'],"41,282",1,Petrol,"12,177"
1696,2016 Toyota Innova Crysta2.8 ZX AT 7 STR Automatic,"16,77,899","â‚¹37,324/month","1,63,292 km
1st Owner
Diesel",Mumbai,Toyota,['Innova Crysta2.8 ZX AT 7 STR'],2016,['Automatic'],"1,63,292",1,Diesel,"37,324"
1697,2015 Hyundai i20 Active1.2 S Manual,"5,85,899","â‚¹13,033/month","35,140 km
1st Owner
Petrol",Mumbai,Hyundai,['i20 Active1.2 S'],2015,['Manual'],"35,140",1,Petrol,"13,033"
1698,2014 Ford Ecosport1.5 TREND TDCI Manual,"5,22,599","â‚¹11,625/month","55,182 km
1st Owner
Diesel",Mumbai,Ford,['Ecosport1.5 TREND TDCI'],2014,['Manual'],"55,182",1,Diesel,"11,625"
1699,2017 Honda WR-V1.2 i-VTEC VX MT Manual,"7,07,099","â‚¹15,729/month","69,674 km
1st Owner
Petrol",Mumbai,Honda,['WR-V1.2 i-VTEC VX MT'],2017,['Manual'],"69,674",1,Petrol,"15,729"
1700,2014 Maruti CiazZXI Manual,"5,13,199","â‚¹11,416/month","93,091 km
1st Owner
Petrol",Mumbai,Maruti,['CiazZXI'],2014,['Manual'],"93,091",1,Petrol,"11,416"
1701,2015 Ford Figo Aspire1.5 TREND DIESEL Manual,"4,89,199","â‚¹10,882/month","64,669 km
1st Owner
Diesel",Mumbai,Ford,['Figo Aspire1.5 TREND DIESEL'],2015,['Manual'],"64,669",1,Diesel,"10,882"
1702,2018 Maruti Celerio XZXI OPT AMT Automatic,"5,77,799","â‚¹12,853/month","10,634 km
1st Owner
Petrol",Mumbai,Maruti,['Celerio XZXI OPT AMT'],2018,['Automatic'],"10,634",1,Petrol,"12,853"
1703,2017 Tata HexaVaricor 400 XTA Automatic,"12,58,799","â‚¹28,001/month","1,04,089 km
1st Owner
Diesel",Mumbai,Tata,['HexaVaricor 400 XTA'],2017,['Automatic'],"1,04,089",1,Diesel,"28,001"
1704,2018 Honda Amaze1.2 SMT I VTEC Manual,"6,50,099","â‚¹14,461/month","9,593 km
1st Owner
Petrol",Mumbai,Honda,['Amaze1.2 SMT I VTEC'],2018,['Manual'],"9,593",1,Petrol,"14,461"
1705,2018 Tata NEXONXZA+ 1.5 ,"10,37,499","â‚¹23,079/month","44,751 km
1st Owner
Diesel",Mumbai,Tata,[],2018,[],"44,751",1,Diesel,"23,079"
1706,2017 Hyundai i20 Active1.2 S Manual,"5,91,699","â‚¹13,162/month","22,017 km
2nd Owner
Petrol",Mumbai,Hyundai,['i20 Active1.2 S'],2017,['Manual'],"22,017",2,Petrol,"13,162"
1707,2014 Honda Amaze1.5 SX MT I DTEC Manual,"3,95,999","â‚¹8,809/month","1,13,520 km
1st Owner
Diesel",Mumbai,Honda,['Amaze1.5 SX MT I DTEC'],2014,['Manual'],"1,13,520",1,Diesel,"8,809"
1708,2015 Hyundai Elite i20SPORTZ 1.2 Manual,"5,35,099","â‚¹11,903/month","37,644 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i20SPORTZ 1.2'],2015,['Manual'],"37,644",1,Petrol,"11,903"
1709,2019 Hyundai VENUESX(O) CRDi Manual,"11,39,299","â‚¹25,343/month","16,545 km
1st Owner
Diesel",Mumbai,Hyundai,['VENUESX(O) CRDi'],2019,['Manual'],"16,545",1,Diesel,"25,343"
1710,2019 Toyota GlanzaG MT PETROL ,"7,88,099","â‚¹17,531/month","2,604 km
1st Owner
Petrol",Mumbai,Toyota,[],2019,[],"2,604",1,Petrol,"17,531"
1711,2017 Tata TiagoXZ 1.2 REVOTRON Manual,"5,28,199","â‚¹11,749/month","40,091 km
1st Owner
Petrol",Mumbai,Tata,['TiagoXZ 1.2 REVOTRON'],2017,['Manual'],"40,091",1,Petrol,"11,749"
1712,2015 Hyundai Elite i20ASTA 1.2 Manual,"5,71,399","â‚¹12,710/month","39,559 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i20ASTA 1.2'],2015,['Manual'],"39,559",1,Petrol,"12,710"
1713,2017 Honda Jazz1.2 V MT Manual,"6,22,599","â‚¹13,849/month","15,010 km
1st Owner
Petrol",Mumbai,Honda,['Jazz1.2 V MT'],2017,['Manual'],"15,010",1,Petrol,"13,849"
1714,2019 Maruti New  Wagon-RVXI 1.2L Manual,"5,81,899","â‚¹12,944/month","23,396 km
1st Owner
Petrol",Mumbai,Maruti,['New  Wagon-RVXI 1.2L'],2019,['Manual'],"23,396",1,Petrol,"12,944"
1715,2016 Mahindra ScorpioS2 Manual,"8,58,899","â‚¹19,106/month","1,43,280 km
1st Owner
Diesel",Mumbai,Mahindra,['ScorpioS2'],2016,['Manual'],"1,43,280",1,Diesel,"19,106"
1716,2019 Maruti XL6ZETA AT SHVS Automatic,"11,08,199","â‚¹24,651/month","26,384 km
1st Owner
Petrol",Mumbai,Maruti,['XL6ZETA AT SHVS'],2019,['Automatic'],"26,384",1,Petrol,"24,651"
1717,2014 Honda Amaze1.5 SX MT I DTEC Manual,"4,33,099","â‚¹9,634/month","54,831 km
1st Owner
Diesel",Mumbai,Honda,['Amaze1.5 SX MT I DTEC'],2014,['Manual'],"54,831",1,Diesel,"9,634"
1718,2016 Maruti BalenoDELTA 1.2 K12 Manual,"5,93,299","â‚¹13,198/month","26,049 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2016,['Manual'],"26,049",1,Petrol,"13,198"
1719,2016 Maruti BalenoDELTA 1.2 K12 Manual,"6,00,399","â‚¹13,356/month","21,057 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2016,['Manual'],"21,057",1,Petrol,"13,356"
1720,2020 Maruti XL6ZETA SHVS Manual,"9,96,399","â‚¹22,164/month","38,477 km
1st Owner
Petrol",Mumbai,Maruti,['XL6ZETA SHVS'],2020,['Manual'],"38,477",1,Petrol,"22,164"
1721,2017 Hyundai i20 Active1.2 S Manual,"6,23,299","â‚¹13,865/month","29,389 km
2nd Owner
Petrol",Mumbai,Hyundai,['i20 Active1.2 S'],2017,['Manual'],"29,389",2,Petrol,"13,865"
1722,2017 Maruti Vitara BrezzaZDI PLUS DUAL TONE Manual,"8,21,099","â‚¹18,265/month","44,332 km
1st Owner
Diesel",Mumbai,Maruti,['Vitara BrezzaZDI PLUS DUAL TONE'],2017,['Manual'],"44,332",1,Diesel,"18,265"
1723,2017 Maruti Vitara BrezzaZDI Manual,"8,27,399","â‚¹18,405/month","33,041 km
1st Owner
Diesel",Mumbai,Maruti,['Vitara BrezzaZDI'],2017,['Manual'],"33,041",1,Diesel,"18,405"
1724,2017 Hyundai New Elantra1.6 SX AT O Automatic,"12,71,999","â‚¹28,295/month","69,070 km
1st Owner
Diesel",Mumbai,Hyundai,['New Elantra1.6 SX AT O'],2017,['Automatic'],"69,070",1,Diesel,"28,295"
1725,2016 Maruti BalenoDELTA 1.2 K12 Manual,"6,38,599","â‚¹14,205/month","42,653 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2016,['Manual'],"42,653",1,Petrol,"14,205"
1726,2020 Tata HarrierXM 2.0L Kryotec Manual,"15,77,799","â‚¹35,097/month","16,874 km
1st Owner
Diesel",Mumbai,Tata,['HarrierXM 2.0L Kryotec'],2020,['Manual'],"16,874",1,Diesel,"35,097"
1727,2013 Honda CRV2.4 AWD AT AVN Automatic,"9,41,899","â‚¹20,952/month","63,153 km
2nd Owner
Petrol",Mumbai,Honda,['CRV2.4 AWD AT AVN'],2013,['Automatic'],"63,153",2,Petrol,"20,952"
1728,2017 Maruti CiazVXI PLUS Manual,"6,96,899","â‚¹15,502/month","30,144 km
1st Owner
Petrol",Mumbai,Maruti,['CiazVXI PLUS'],2017,['Manual'],"30,144",1,Petrol,"15,502"
1729,2017 Maruti DzireZXI Manual,"6,25,999","â‚¹13,925/month","37,024 km
1st Owner
Petrol",Mumbai,Maruti,['DzireZXI'],2017,['Manual'],"37,024",1,Petrol,"13,925"
1730,2017 Maruti S CrossZETA SHVS Manual,"9,30,899","â‚¹20,707/month","69,588 km
1st Owner
Diesel",Mumbai,Maruti,['S CrossZETA SHVS'],2017,['Manual'],"69,588",1,Diesel,"20,707"
1731,2017 Hyundai Creta1.6 SX PLUS PETROL Manual,"8,84,499","â‚¹19,675/month","69,215 km
2nd Owner
Petrol",Mumbai,Hyundai,['Creta1.6 SX PLUS PETROL'],2017,['Manual'],"69,215",2,Petrol,"19,675"
1732,2018 Tata HexaVaricor 400 XTA Automatic,"13,16,799","â‚¹29,291/month","63,249 km
1st Owner
Diesel",Mumbai,Tata,['HexaVaricor 400 XTA'],2018,['Automatic'],"63,249",1,Diesel,"29,291"
1733,2018 Tata HexaVaricor 400 XTA Automatic,"14,35,599","â‚¹31,934/month","39,905 km
1st Owner
Diesel",Mumbai,Tata,['HexaVaricor 400 XTA'],2018,['Automatic'],"39,905",1,Diesel,"31,934"
1734,2016 Honda JazzVX  1.2 Manual,"5,13,899","â‚¹11,431/month","46,201 km
2nd Owner
Petrol",Mumbai,Honda,['JazzVX  1.2'],2016,['Manual'],"46,201",2,Petrol,"11,431"
1735,2017 Maruti S CrossZETA SHVS Manual,"9,25,399","â‚¹20,585/month","80,900 km
1st Owner
Diesel",Mumbai,Maruti,['S CrossZETA SHVS'],2017,['Manual'],"80,900",1,Diesel,"20,585"
1736,2017 Maruti S CrossZETA SHVS Manual,"9,08,599","â‚¹20,211/month","77,331 km
1st Owner
Diesel",Mumbai,Maruti,['S CrossZETA SHVS'],2017,['Manual'],"77,331",1,Diesel,"20,211"
1737,2016 Hyundai Elite i20ASTA 1.2 (O) Manual,"5,70,699","â‚¹12,695/month","44,528 km
3rd Owner
Petrol",Mumbai,Hyundai,['Elite i20ASTA 1.2 (O)'],2016,['Manual'],"44,528",3,Petrol,"12,695"
1738,2015 Maruti BalenoZETA DDIS 190 Manual,"6,14,299","â‚¹13,665/month","47,785 km
1st Owner
Diesel",Mumbai,Maruti,['BalenoZETA DDIS 190'],2015,['Manual'],"47,785",1,Diesel,"13,665"
1739,2020 Hyundai VENUES MT 1.2 KAPPA Manual,"8,59,599","â‚¹19,121/month","4,739 km
1st Owner
Petrol",Mumbai,Hyundai,['VENUES MT 1.2 KAPPA'],2020,['Manual'],"4,739",1,Petrol,"19,121"
1740,2018 Honda WR-V1.2 i-VTEC VX MT Manual,"8,65,599","â‚¹19,255/month","15,150 km
1st Owner
Petrol",Mumbai,Honda,['WR-V1.2 i-VTEC VX MT'],2018,['Manual'],"15,150",1,Petrol,"19,255"
1741,2018 Maruti DzireZDI Manual,"8,17,899","â‚¹18,194/month","26,367 km
1st Owner
Diesel",Mumbai,Maruti,['DzireZDI'],2018,['Manual'],"26,367",1,Diesel,"18,194"
1742,2019 Honda CivicVX CVT i-VTEC ,"18,20,999","â‚¹40,507/month","9,118 km
1st Owner
Petrol",Mumbai,Honda,[],2019,[],"9,118",1,Petrol,"40,507"
1743,2019 Hyundai VENUE1.0L Turbo GDI SX(O) MT Manual,"10,42,099","â‚¹23,181/month","8,924 km
1st Owner
Petrol",Mumbai,Hyundai,['VENUE1.0L Turbo GDI SX(O) MT'],2019,['Manual'],"8,924",1,Petrol,"23,181"
1744,2014 Hyundai Grand i10MAGNA 1.2 KAPPA VTVT Manual,"4,16,399","â‚¹9,263/month","61,473 km
1st Owner
Petrol",Mumbai,Hyundai,['Grand i10MAGNA 1.2 KAPPA VTVT'],2014,['Manual'],"61,473",1,Petrol,"9,263"
1745,2017 Maruti IGNISDELTA 1.2 K12 Manual,"4,98,999","â‚¹11,100/month","41,139 km
1st Owner
Petrol",Mumbai,Maruti,['IGNISDELTA 1.2 K12'],2017,['Manual'],"41,139",1,Petrol,"11,100"
1746,2014 Maruti CelerioVXI AMT Automatic,"3,80,799","â‚¹8,471/month","57,348 km
2nd Owner
Petrol",Mumbai,Maruti,['CelerioVXI AMT'],2014,['Automatic'],"57,348",2,Petrol,"8,471"
1747,2018 Ford Figo Aspire1.2 Trend+ Petrol Manual,"6,06,399","â‚¹13,489/month","6,038 km
1st Owner
Petrol",Mumbai,Ford,['Figo Aspire1.2 Trend+ Petrol'],2018,['Manual'],"6,038",1,Petrol,"13,489"
1748,2017 Maruti ErtigaVDI SHVS Manual,"8,29,999","â‚¹18,463/month","79,817 km
1st Owner
Diesel",Mumbai,Maruti,['ErtigaVDI SHVS'],2017,['Manual'],"79,817",1,Diesel,"18,463"
1749,2017 Maruti DzireVDI AMT Automatic,"6,96,799","â‚¹15,500/month","47,978 km
2nd Owner
Diesel",Mumbai,Maruti,['DzireVDI AMT'],2017,['Automatic'],"47,978",2,Diesel,"15,500"
1750,2014 Maruti CelerioVXI Manual,"4,08,399","â‚¹9,085/month","33,246 km
1st Owner
Petrol",Mumbai,Maruti,['CelerioVXI'],2014,['Manual'],"33,246",1,Petrol,"9,085"
1751,2018 Honda Amaze1.2 V CVT I VTEC Automatic,"8,04,899","â‚¹17,905/month","4,494 km
1st Owner
Petrol",Mumbai,Honda,['Amaze1.2 V CVT I VTEC'],2018,['Automatic'],"4,494",1,Petrol,"17,905"
1752,2016 Maruti BalenoDELTA 1.2 K12 Manual,"5,47,299","â‚¹12,174/month","62,883 km
2nd Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2016,['Manual'],"62,883",2,Petrol,"12,174"
1753,2017 Hyundai Creta1.6 CRDI SX PLUS AUTO Automatic,"11,50,299","â‚¹25,588/month","97,226 km
1st Owner
Diesel",Mumbai,Hyundai,['Creta1.6 CRDI SX PLUS AUTO'],2017,['Automatic'],"97,226",1,Diesel,"25,588"
1754,2014 Maruti CelerioVXI AMT Automatic,"4,22,099","â‚¹9,389/month","29,256 km
1st Owner
Petrol",Mumbai,Maruti,['CelerioVXI AMT'],2014,['Automatic'],"29,256",1,Petrol,"9,389"
1755,2017 Ford Ecosport1.5 TITANIUM TI VCT Manual,"7,24,299","â‚¹16,112/month","37,025 km
1st Owner
Petrol",Mumbai,Ford,['Ecosport1.5 TITANIUM TI VCT'],2017,['Manual'],"37,025",1,Petrol,"16,112"
1756,2017 Ford Ecosport1.5 TITANIUM TI VCT Manual,"7,41,499","â‚¹16,494/month","23,017 km
1st Owner
Petrol",Mumbai,Ford,['Ecosport1.5 TITANIUM TI VCT'],2017,['Manual'],"23,017",1,Petrol,"16,494"
1757,2018 Hyundai Verna1.6 SX VTVT AT (O) Automatic,"11,82,799","â‚¹26,311/month","13,691 km
1st Owner
Petrol",Mumbai,Hyundai,['Verna1.6 SX VTVT AT (O)'],2018,['Automatic'],"13,691",1,Petrol,"26,311"
1758,2018 Hyundai Verna1.6 SX VTVT AT (O) Automatic,"11,90,099","â‚¹26,473/month","21,739 km
1st Owner
Petrol",Mumbai,Hyundai,['Verna1.6 SX VTVT AT (O)'],2018,['Automatic'],"21,739",1,Petrol,"26,473"
1759,2017 Hyundai Elite i20Magna Executive 1.2 Manual,"5,81,899","â‚¹12,944/month","14,199 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i20Magna Executive 1.2'],2017,['Manual'],"14,199",1,Petrol,"12,944"
1760,2018 Maruti CiazALPHA 1.3 DDIS SHVS Manual,"8,41,399","â‚¹18,716/month","50,842 km
1st Owner
Diesel",Mumbai,Maruti,['CiazALPHA 1.3 DDIS SHVS'],2018,['Manual'],"50,842",1,Diesel,"18,716"
1761,2017 Hyundai Creta1.6 CRDI SX PLUS AUTO Automatic,"12,27,299","â‚¹27,301/month","76,915 km
1st Owner
Diesel",Mumbai,Hyundai,['Creta1.6 CRDI SX PLUS AUTO'],2017,['Automatic'],"76,915",1,Diesel,"27,301"
1762,2018 Hyundai Verna1.6 SX (O) CRDI MT Manual,"11,16,399","â‚¹24,834/month","57,165 km
1st Owner
Diesel",Mumbai,Hyundai,['Verna1.6 SX (O) CRDI MT'],2018,['Manual'],"57,165",1,Diesel,"24,834"
1763,2020 Skoda Rapid1.0 AMBITION TSI MT Manual,"9,44,299","â‚¹21,005/month","6,981 km
1st Owner
Petrol",Mumbai,Skoda,['Rapid1.0 AMBITION TSI MT'],2020,['Manual'],"6,981",1,Petrol,"21,005"
1764,2017 Honda CityZX CVT Automatic,"9,84,199","â‚¹21,893/month","73,786 km
1st Owner
Petrol",Mumbai,Honda,['CityZX CVT'],2017,['Automatic'],"73,786",1,Petrol,"21,893"
1765,2015 Honda CitySV MT PETROL Manual,"5,60,099","â‚¹12,459/month","76,460 km
1st Owner
Petrol",Mumbai,Honda,['CitySV MT PETROL'],2015,['Manual'],"76,460",1,Petrol,"12,459"
1766,2016 Hyundai Grand i10ASTA 1.2 (O) VTVT Manual,"4,95,199","â‚¹11,015/month","46,758 km
1st Owner
Petrol",Mumbai,Hyundai,['Grand i10ASTA 1.2 (O) VTVT'],2016,['Manual'],"46,758",1,Petrol,"11,015"
1767,2019 Hyundai Elite i201.2 SPORTS PLUS VTVT Manual,"7,52,299","â‚¹16,734/month","13,240 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i201.2 SPORTS PLUS VTVT'],2019,['Manual'],"13,240",1,Petrol,"16,734"
1768,2016 Maruti CiazVDI+ SHVS Manual,"6,15,699","â‚¹13,696/month","83,002 km
1st Owner
Diesel",Mumbai,Maruti,['CiazVDI+ SHVS'],2016,['Manual'],"83,002",1,Diesel,"13,696"
1769,2016 Volkswagen PoloGT TSI 1.2 PETROL AT Automatic,"7,10,799","â‚¹15,811/month","41,534 km
1st Owner
Petrol",Mumbai,Volkswagen,['PoloGT TSI 1.2 PETROL AT'],2016,['Automatic'],"41,534",1,Petrol,"15,811"
1770,2020 Tata NEXONXM 1.2 Manual,"8,56,099","â‚¹19,043/month","17,788 km
1st Owner
Petrol",Mumbai,Tata,['NEXONXM 1.2'],2020,['Manual'],"17,788",1,Petrol,"19,043"
1771,2014 Maruti SwiftVXI Manual,"4,42,699","â‚¹9,848/month","57,989 km
1st Owner
Petrol",Mumbai,Maruti,['SwiftVXI'],2014,['Manual'],"57,989",1,Petrol,"9,848"
1772,2015 Volkswagen JettaHIGHLINE TDI AT Automatic,"10,67,099","â‚¹23,737/month","96,877 km
1st Owner
Diesel",Mumbai,Volkswagen,['JettaHIGHLINE TDI AT'],2015,['Automatic'],"96,877",1,Diesel,"23,737"
1773,2019 Maruti S CrossZETA SHVS Manual,"10,93,199","â‚¹24,318/month","21,538 km
1st Owner
Diesel",Mumbai,Maruti,['S CrossZETA SHVS'],2019,['Manual'],"21,538",1,Diesel,"24,318"
1774,2017 Hyundai Elite i20SPORTZ 1.2 Manual,"6,28,799","â‚¹13,987/month","34,776 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i20SPORTZ 1.2'],2017,['Manual'],"34,776",1,Petrol,"13,987"
1775,2016 Ford Ecosport1.5 TREND TI VCT Manual,"6,51,599","â‚¹14,494/month","23,304 km
1st Owner
Petrol",Mumbai,Ford,['Ecosport1.5 TREND TI VCT'],2016,['Manual'],"23,304",1,Petrol,"14,494"
1776,2018 Volkswagen PoloHIGHLINE1.5L DIESEL Manual,"7,24,399","â‚¹16,114/month","55,022 km
1st Owner
Diesel",Mumbai,Volkswagen,['PoloHIGHLINE1.5L DIESEL'],2018,['Manual'],"55,022",1,Diesel,"16,114"
1777,2016 Maruti Alto K10VXI Manual,"3,12,599","â‚¹6,954/month","83,597 km
1st Owner
Petrol",Mumbai,Maruti,['Alto K10VXI'],2016,['Manual'],"83,597",1,Petrol,"6,954"
1778,2019 Maruti BalenoZETA 1.2 K12 Manual,"7,81,399","â‚¹17,382/month","19,449 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoZETA 1.2 K12'],2019,['Manual'],"19,449",1,Petrol,"17,382"
1779,2017 Maruti BalenoDELTA 1.2 K12 Manual,"6,48,499","â‚¹14,426/month","37,509 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2017,['Manual'],"37,509",1,Petrol,"14,426"
1780,2015 Maruti SwiftVDI ABS Manual,"5,68,299","â‚¹12,641/month","82,274 km
1st Owner
Diesel",Mumbai,Maruti,['SwiftVDI ABS'],2015,['Manual'],"82,274",1,Diesel,"12,641"
1781,2017 Ford Ecosport1.5 TITANIUM TI VCT Manual,"6,98,899","â‚¹15,547/month","23,730 km
1st Owner
Petrol",Mumbai,Ford,['Ecosport1.5 TITANIUM TI VCT'],2017,['Manual'],"23,730",1,Petrol,"15,547"
1782,2017 Hyundai Elite i20ASTA 1.2 Manual,"6,91,999","â‚¹15,393/month","11,775 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i20ASTA 1.2'],2017,['Manual'],"11,775",1,Petrol,"15,393"
1783,2019 Maruti ErtigaZDI PLUS SHVS Manual,"11,97,399","â‚¹26,635/month","23,721 km
1st Owner
Diesel",Mumbai,Maruti,['ErtigaZDI PLUS SHVS'],2019,['Manual'],"23,721",1,Diesel,"26,635"
1784,2019 Hyundai Creta1.6 VTVT SX AUTO Automatic,"13,86,899","â‚¹30,851/month","43,980 km
1st Owner
Petrol",Mumbai,Hyundai,['Creta1.6 VTVT SX AUTO'],2019,['Automatic'],"43,980",1,Petrol,"30,851"
1785,2017 Maruti BalenoDELTA 1.2 K12 Manual,"6,15,499","â‚¹13,691/month","19,149 km
1st Owner
Petrol",Mumbai,Maruti,['BalenoDELTA 1.2 K12'],2017,['Manual'],"19,149",1,Petrol,"13,691"
1786,2018 Hyundai EonERA PLUS Manual,"3,50,699","â‚¹7,801/month","18,870 km
3rd Owner
Petrol",Mumbai,Hyundai,['EonERA PLUS'],2018,['Manual'],"18,870",3,Petrol,"7,801"
1787,2018 Toyota Corolla AltisVL AT Automatic,"14,82,199","â‚¹32,971/month","34,924 km
1st Owner
Petrol",Mumbai,Toyota,['Corolla AltisVL AT'],2018,['Automatic'],"34,924",1,Petrol,"32,971"
1788,2019 Hyundai Elite i201.2 SPORTS PLUS VTVT Manual,"7,45,899","â‚¹16,592/month","32,623 km
1st Owner
Petrol",Mumbai,Hyundai,['Elite i201.2 SPORTS PLUS VTVT'],2019,['Manual'],"32,623",1,Petrol,"16,592"
1789,2018 Maruti SwiftVDI Manual,"6,40,999","â‚¹14,259/month","65,877 km
1st Owner
Diesel",Mumbai,Maruti,['SwiftVDI'],2018,['Manual'],"65,877",1,Diesel,"14,259"
